id,name,identifiers,sources,given_name,family_name,birth_date,death_date,gender,image,memberships
psp:person:6523,Michal Ratiborský,"[{'scheme': 'psp', 'identifier': '6523'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6523'}]",Michal,Ratiborský,1981-12-06,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6523.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:594"", ""name"": ""Moravskoslezský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6796,Michal Zuna,"[{'scheme': 'psp', 'identifier': '6796'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6796'}]",Michal,Zuna,1982-01-09,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6796.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:581"", ""name"": ""Hlavní město Praha"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1747"", ""name"": ""TOP 09"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6185,Milan Brázdil,"[{'scheme': 'psp', 'identifier': '6185'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6185'}]",Milan,Brázdil,1962-11-05,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6185.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:592"", ""name"": ""Olomoucký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6201,Miloslav Janulík,"[{'scheme': 'psp', 'identifier': '6201'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6201'}]",Miloslav,Janulík,1962-09-21,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6201.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:591"", ""name"": ""Jihomoravský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7016,Miroslav Krejčí,"[{'scheme': 'psp', 'identifier': '7016'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7016'}]",Miroslav,Krejčí,1979-12-18,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7016.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1744"", ""name"": ""Motoristé sobě"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:583"", ""name"": ""Jihočeský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1749"", ""name"": ""Motoristé sobě"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6688,Miroslav Samaš,"[{'scheme': 'psp', 'identifier': '6688'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6688'}]",Miroslav,Samaš,1966-06-12,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6688.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:582"", ""name"": ""Středočeský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6064,Miroslav Ševčík,"[{'scheme': 'psp', 'identifier': '6064'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6064'}]",Miroslav,Ševčík,1958-06-15,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6064.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1291"", ""name"": ""Svoboda a prima demokracie - Tomio Okamura"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:591"", ""name"": ""Jihomoravský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1746"", ""name"": ""Svoboda a přímá demokracie"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7064,Miroslav Žbánek,"[{'scheme': 'psp', 'identifier': '7064'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7064'}]",Miroslav,Žbánek,1973-01-03,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7064.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:592"", ""name"": ""Olomoucký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6994,Monika Brzesková,"[{'scheme': 'psp', 'identifier': '6994'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6994'}]",Monika,Brzesková,1977-06-11,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6994.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:594"", ""name"": ""Moravskoslezský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1748"", ""name"": ""KDU-ČSL"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7007,Monika Hubíková,"[{'scheme': 'psp', 'identifier': '7007'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7007'}]",Monika,Hubíková,1974-02-12,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7007.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:593"", ""name"": ""Zlínský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6475,Monika Oborná,"[{'scheme': 'psp', 'identifier': '6475'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6475'}]",Monika,Oborná,1989-04-02,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6475.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:590"", ""name"": ""Vysočina"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6473,Olga Richterová,"[{'scheme': 'psp', 'identifier': '6473'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6473'}]",Olga,Richterová,1985-01-21,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6473.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1290"", ""name"": ""Česká pirátská strana"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:581"", ""name"": ""Hlavní město Praha"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1745"", ""name"": ""Piráti"", ""start_date"": ""2025-10-05""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6623,Ondřej Babka,"[{'scheme': 'psp', 'identifier': '6623'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6623'}]",Ondřej,Babka,1994-02-22,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6623.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:583"", ""name"": ""Jihočeský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7010,Oto Klempíř,"[{'scheme': 'psp', 'identifier': '7010'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7010'}]",Oto,Klempíř,1963-05-20,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7010.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1744"", ""name"": ""Motoristé sobě"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:584"", ""name"": ""Plzeňský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1749"", ""name"": ""Motoristé sobě"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7060,Otto Vopěnka,"[{'scheme': 'psp', 'identifier': '7060'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7060'}]",Otto,Vopěnka,1967-06-28,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7060.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:590"", ""name"": ""Vysočina"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6487,Patrik Nacher,"[{'scheme': 'psp', 'identifier': '6487'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6487'}]",Patrik,Nacher,1974-10-17,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6487.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:581"", ""name"": ""Hlavní město Praha"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7031,Patrik Pařil,"[{'scheme': 'psp', 'identifier': '7031'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7031'}]",Patrik,Pařil,1988-01-30,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7031.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:591"", ""name"": ""Jihomoravský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6988,Pavel Bartoň,"[{'scheme': 'psp', 'identifier': '6988'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6988'}]",Pavel,Bartoň,1975-01-14,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6988.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:593"", ""name"": ""Zlínský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6603,Pavel Karpíšek,"[{'scheme': 'psp', 'identifier': '6603'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6603'}]",Pavel,Karpíšek,1969-08-26,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6603.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:584"", ""name"": ""Plzeňský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7029,Pavel Outrata,"[{'scheme': 'psp', 'identifier': '7029'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7029'}]",Pavel,Outrata,1984-01-22,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7029.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:591"", ""name"": ""Jihomoravský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6520,Pavel Růžička,"[{'scheme': 'psp', 'identifier': '6520'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6520'}]",Pavel,Růžička,1970-04-03,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6520.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:586"", ""name"": ""Ústecký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:5226,Pavel Žáček,"[{'scheme': 'psp', 'identifier': '5226'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=5226'}]",Pavel,Žáček,1969-05-18,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i5226.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:581"", ""name"": ""Hlavní město Praha"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6762,Pavla Pivoňka Vaňková,"[{'scheme': 'psp', 'identifier': '6762'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6762'}]",Pavla,Pivoňka Vaňková,1976-10-31,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6762.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1289"", ""name"": ""Starostove a nezavisli"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:583"", ""name"": ""Jihočeský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1752"", ""name"": ""Starostové a nezávislí"", ""start_date"": ""2025-10-10""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:346,Petr Bendl,"[{'scheme': 'psp', 'identifier': '346'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=346'}]",Petr,Bendl,1966-01-24,2000-04-13,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i346.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:582"", ""name"": ""Středočeský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6074,Petr Fiala,"[{'scheme': 'psp', 'identifier': '6074'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6074'}]",Petr,Fiala,1964-09-01,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6074.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:591"", ""name"": ""Jihomoravský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6881,Petr Hladík,"[{'scheme': 'psp', 'identifier': '6881'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6881'}]",Petr,Hladík,1984-09-28,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6881.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:591"", ""name"": ""Jihomoravský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1748"", ""name"": ""KDU-ČSL"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7014,Petr Kowanda,"[{'scheme': 'psp', 'identifier': '7014'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7014'}]",Petr,Kowanda,1995-09-02,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7014.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:582"", ""name"": ""Středočeský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7019,Petr Kubis,"[{'scheme': 'psp', 'identifier': '7019'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7019'}]",Petr,Kubis,1968-11-28,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7019.jpg,"{""candidate_list"": [{""end_date"": ""2025-11-03"", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": ""2025-11-03"", ""id"": ""psp:org:585"", ""name"": ""Karlovarský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": ""2025-11-03"", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": ""2025-11-03"", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7022,Petr Macinka,"[{'scheme': 'psp', 'identifier': '7022'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7022'}]",Petr,Macinka,1978-08-18,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7022.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1744"", ""name"": ""Motoristé sobě"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:591"", ""name"": ""Jihomoravský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1749"", ""name"": ""Motoristé sobě"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6518,Petr Sadovský,"[{'scheme': 'psp', 'identifier': '6518'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6518'}]",Petr,Sadovský,1969-06-26,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6518.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:588"", ""name"": ""Královéhradecký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7045,Petr Sokol,"[{'scheme': 'psp', 'identifier': '7045'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7045'}]",Petr,Sokol,1974-06-08,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7045.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:592"", ""name"": ""Olomoucký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6490,Petr Vrána,"[{'scheme': 'psp', 'identifier': '6490'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6490'}]",Petr,Vrána,1975-01-04,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6490.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:592"", ""name"": ""Olomoucký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
